"","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","x1_p","x2_p","x3_p","x4_p","x5_p","x6_p","x7_p","x8_p","x9_p","x10_p","x11_p","pred.asli","pred.disk","pred.asli1","pred.disk1"
"49862",49862,110,34417,18,0.764659897,0.914455728,1092,0.760416667,79,3185,7.7,3.3,0,2,2,3,1,3,2,1,2,1,4,4,1,1,0,0
"14074",14074,151,29639,47,0.698925259,1,617,1,0,0,6,2.3,1,2,2,3,1,5,2,3,1,1,4,3,1,1,0,0
"19858",19858,20,20025,21,0.714141414,0.893975469,5431,0.836425849,0,0,6.7,3,0,2,2,3,1,3,3,1,1,1,4,4,1,1,0,0
"47492",47492,30,49197,25,0.819259962,0.98989899,14789,1,2,8061,6,3.3,1,2,2,3,2,4,4,3,2,2,4,4,1,1,0,0
"3880",3880,72,36022,74,0.77475131,0.995681639,11031,0.975655431,0,2927,4.7,2,0,2,2,3,1,5,4,2,1,1,3,3,1,1,0,0
"552",552,58,7712,8,0.740800866,0.959054834,2322,0.513252086,697,14992,3,1.7,1,2,1,3,1,3,3,1,3,2,2,2,1,1,0,0
"22857",22857,114,79175,65,0.706656984,0.960251755,16103,0.974214843,4431,155604,13.7,10,1,2,4,3,1,3,4,2,6,6,5,5,1,1,0,0
"28305",28305,226,42710,126,0.754616324,0.935668434,5303,0.915958221,0,40,10,5.3,0,2,2,3,1,3,3,1,1,1,5,5,1,1,0,0
"44952",44952,280,79377,69,0.863011295,0.896433504,5022,0.603815362,0,267,4,3.7,0,2,4,3,3,3,3,1,1,1,3,5,1,1,0,0
"28822",28822,8,3607,7,0.874348032,0.98245614,92,1,2564,54813,1,0.7,0,2,1,2,3,4,1,3,5,5,2,2,1,1,0,0
"1047",1047,93,38623,35,0.780600817,0.993484472,6717,0.97509058,0,0,7,5,0,2,2,3,2,5,3,2,1,1,4,5,1,1,0,0
"31380",31380,118,118162,108,0.769955872,0.997440148,7254,1,2240,128296,22.3,10.7,1,2,5,3,1,5,3,3,5,6,5,5,1,1,0,0
"26162",26162,23,27818,15,0.748535745,0.573678647,733,1,3057,47939,1.7,1.3,1,2,2,3,1,2,2,3,5,5,2,2,1,2,0,1
"43326",43326,32,70394,44,0.623950617,0.781084556,7025,0.779250335,0,0,10.3,7.7,0,2,4,3,1,2,3,1,1,1,5,5,1,1,0,0
"48811",48811,0,929,2,0.738095238,1,750,0.661111111,5852,50558,2.3,1.3,0,1,1,2,1,5,2,1,6,5,2,2,1,1,0,0
"34492",34492,57,88023,72,0.779095545,0.975354151,20169,1,3950,148098,14.7,3.3,1,2,4,3,2,4,4,3,6,6,5,4,1,1,0,0
"6989",6989,482,16614,33,0.76862162,1,6628,1,0,89,8.3,4.3,0,2,2,3,1,5,3,3,1,1,5,5,1,1,0,0
"47211",47211,31,36102,41,0.702386938,0.925793971,754,1,0,60,12,3.3,0,2,2,3,1,3,2,3,1,1,5,4,1,1,0,0
"8090",8090,94,67914,44,0.817462579,0.968798306,5769,0.936726759,0,0,4.7,3,0,2,4,3,2,4,3,1,1,1,3,4,1,1,0,0
"248",248,15,8000,8,0.797619048,1,4449,0.993827161,762,67158,12.3,7,0,2,1,3,2,5,3,2,3,6,5,5,1,1,0,0
"43015",43015,30,14760,13,0.659871201,0.942634846,8036,0.897846598,0,0,4.7,3.7,0,2,2,3,1,3,4,1,1,1,3,5,1,1,0,0
"41388",41388,82,32133,35,0.628381334,0.874738542,7894,0.604754654,0,0,9.3,5.7,0,2,2,3,1,2,4,1,1,1,5,5,1,1,0,0
"39968",39968,0,0,0,0,0,0,0,1395,50001,3,2.3,0,1,1,1,1,1,1,1,4,5,2,3,1,1,0,0
"36429",36429,113,69411,51,0.740771702,0.720353361,49039,0.78627292,0,0,22.7,12,0,2,4,3,1,2,4,1,1,1,5,5,1,1,0,0
"21586",21586,45,26690,39,0.655827993,1,1192,0.962962963,1,4880,7,4,0,2,2,3,1,5,2,2,1,2,4,5,1,1,0,0
"23607",23607,15,14976,8,0.808624709,0.81035631,3978,0.104502009,1417,120602,9.3,2.7,0,2,2,3,2,2,3,1,4,6,5,4,1,2,0,1
"12217",12217,12,7906,5,0.887301587,0.976190476,19875,0.862262262,0,0,9,3.7,0,2,1,2,3,4,4,1,1,1,5,5,1,1,0,0
"2778",2778,37,12718,52,0.826186279,0.913556879,2019,0.805678357,237,39058,0.3,0.3,1,2,2,3,2,3,2,1,3,5,2,2,2,2,1,1
"38955",38955,119,29203,34,0.660206718,0.851507321,30465,0.369599162,1392,30067,9.7,8,1,2,2,3,1,2,4,1,4,4,5,5,1,1,0,0
"5237",5237,130,17066,32,0.768666425,0.931659915,12442,0.812346884,0,100,6,4.7,0,2,2,3,1,3,4,1,1,1,4,5,1,1,0,0
"2660",2660,78,54062,73,0.811399465,0.97177144,146,1,0,20,15.3,6.7,0,2,2,3,2,4,2,3,1,1,5,5,1,1,0,0
"45148",45148,22,20767,18,0.883230382,0.078916828,1900,0.008547009,686,47214,6,2.7,0,2,2,3,3,2,2,1,3,5,4,4,1,1,0,0
"9598",9598,492,23443,100,0.717719189,0.991643682,20077,0.994810016,0,0,14,7.3,0,2,2,3,1,4,4,2,1,1,5,5,1,1,0,0
"37081",37081,68,70516,82,0.691948662,0.904583119,3675,1,1058,27202,3.7,3,0,2,4,3,1,3,3,3,4,3,3,4,1,1,0,0
"49393",49393,741,12014,66,0.857716579,1,3414,1,174,9766,5.7,4.3,0,2,2,3,3,5,3,3,3,2,4,5,1,1,0,0
"32673",32673,120,49115,57,0.832263356,0.918726561,2108,0.580652681,0,1292,2,1.3,1,2,2,3,3,3,2,1,1,1,2,2,2,1,1,0
"15085",15085,41,10346,19,0.728382941,0.684942125,808,0.541666667,3393,89874,7,5,1,2,2,3,1,2,2,1,6,6,4,5,1,1,0,0
"16421",16421,36,9209,6,0.798245614,1,8550,0.995652174,0,0,5.7,2.3,0,2,1,2,2,5,4,3,1,1,4,3,1,1,0,0
"49344",49344,45,13116,23,0.688245847,1,10692,0.997524753,2151,24519,7.7,3.3,0,2,2,3,1,5,4,3,5,3,4,4,1,1,0,0
"11023",11023,14,6978,15,0.601078143,1,2864,0.944328704,0,8334,3.3,1.3,0,2,1,3,1,5,3,1,1,2,2,2,1,1,0,0
"20675",20675,1,1575,1,0.333333333,1,183,0.4,988,30000,1.3,1.7,0,1,1,2,1,5,2,1,4,4,2,2,1,1,0,0
"31748",31748,35,43410,29,0.744080098,0.802766938,6756,0.491111111,1,3680,7.7,5.7,0,2,2,3,1,2,3,1,1,2,4,5,1,1,0,0
"43397",43397,399,111520,118,0.71724504,0.941266615,4644,0.811111111,0,0,7,4.7,1,2,5,3,1,3,3,1,1,1,4,5,1,1,0,0
"3063",3063,10,8465,8,0.779022989,0.537068966,321,0.846153846,7247,112288,3.7,1.7,0,2,1,3,2,2,2,1,6,6,3,2,1,2,0,1
"20240",20240,246,64156,84,0.7941353,0.993595683,4678,0.984752416,0,0,7.3,4.7,0,2,4,3,2,5,3,2,1,1,4,5,1,1,0,0
"1405",1405,192,36861,44,0.807074299,0.978974702,3683,0.907753482,24,12319,5,1.7,1,2,2,3,2,4,3,1,2,2,3,2,1,1,0,0
"19121",19121,9,11919,9,0.719806763,0.951690821,2067,0.521929825,224,10290,3,1.3,0,2,2,3,1,3,2,1,3,2,2,2,1,1,0,0
"30476",30476,103,58676,42,0.77955378,0.998168498,23261,0.9984521,0,67,6.7,3.7,0,2,4,3,2,5,4,3,1,1,4,5,1,1,0,0
"2192",2192,39,20170,22,0.744488914,0.993265993,2744,1,21,4785,6.7,5,0,2,2,3,1,5,3,3,2,2,4,5,1,1,0,0
"4061",4061,177,50599,65,0.72831062,0.982986435,16156,0.843223741,0,20,17,9.3,0,2,2,3,1,4,4,1,1,1,5,5,1,1,0,0
"23246",23246,13,11400,12,0.734107744,0.774377104,12733,0.753035742,299,8654,8.7,5.7,0,2,2,3,1,2,4,1,3,2,5,5,1,1,0,0
"23286",23286,74,54895,99,0.711362057,0.986186448,92,1,0,0,16.7,2,0,2,2,3,1,4,1,3,1,1,5,3,1,1,0,0
"40554",40554,39,37998,27,0.777796987,0.906853549,7100,0.703930232,143,5833,5.3,3.3,0,2,2,3,2,3,3,1,3,2,3,4,1,1,0,0
"12264",12264,26,12921,30,0.77738475,0.996212121,5542,0.964325773,1240,33423,8,3.7,0,2,2,3,2,5,3,2,4,4,5,5,1,1,0,0
"47782",47782,12,20397,15,0.736111111,1,1111,1,0,0,2,1.3,0,2,2,3,1,5,2,3,1,1,2,2,1,1,0,0
"25428",25428,198,18018,32,0.71931199,0.969757095,12856,0.537144075,0,0,14,5.3,0,2,2,3,1,4,4,1,1,1,5,5,1,1,0,0
"38195",38195,135,29172,37,0.782415236,1,2178,0.99122807,341,30,8.3,6.3,0,2,2,3,2,5,3,2,3,1,5,5,1,1,0,0
"46020",46020,89,15024,34,0.668910455,0.763146906,4184,0.883436181,0,0,12.3,4,0,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"7034",7034,40,18467,22,0.704585044,1,2700,0.951219512,3690,34394,3.7,2.7,0,2,2,3,1,5,3,2,6,4,3,4,1,1,0,0
"10119",10119,190,8874,31,0.65987716,1,4114,0.892622629,1330,16444,4,2.3,1,2,1,3,1,5,3,1,4,2,3,3,1,1,0,0
"38718",38718,358,22433,231,0.732364765,0.999249249,5961,1,0,318,4.7,3.3,0,2,2,3,1,5,3,3,1,1,3,4,1,1,0,0
"11514",11514,20,25623,14,0.892911255,0.879834055,186,0.888888889,386,23242,4.3,2,0,2,2,3,3,3,2,1,3,3,3,3,1,1,0,0
"31331",31331,61,62731,50,0.824798826,0.894878128,2036,0.88991453,0,0,5.7,1.3,0,2,4,3,2,3,2,1,1,1,4,2,1,1,0,0
"21778",21778,84,22105,194,0.705645533,0.51618191,1833,0.626697531,1163,32400,4.3,2.7,1,2,2,3,1,2,2,1,4,4,3,4,1,1,0,0
"48608",48608,9,8572,13,0.787427626,0.944168735,1569,0.507936508,641,29335,2,2,0,2,1,3,2,3,2,1,3,4,2,3,1,1,0,0
"18194",18194,39,15051,14,0.705884972,1,36578,0.998631082,209,8379,16.3,9.3,0,2,2,3,1,5,4,3,3,2,5,5,1,1,0,0
"17910",17910,60,12694,18,0.691416082,0.994708995,9150,0.986842105,0,789,1.7,1.3,0,2,2,3,1,5,4,2,1,1,2,2,1,1,0,0
"3738",3738,143,32829,53,0.759989524,0.971542704,497,0.477192983,0,20,8.3,4.3,0,2,2,3,1,4,2,1,1,1,5,5,1,1,0,0
"26113",26113,7,11377,17,0.749233406,0.47195166,761,0.65,4522,73121,2,1,1,2,2,3,1,2,2,1,6,6,2,2,1,2,0,1
"32098",32098,2439,36187,91,0.766421345,0.995225398,5258,0.881439394,0,0,8.7,5.3,0,2,2,3,1,5,3,1,1,1,5,5,1,1,0,0
"23158",23158,19,9712,8,0.878787879,0.94023569,408,0.808333333,158,8913,2.3,2,0,2,2,3,3,3,2,1,3,2,2,3,1,1,0,0
"26468",26468,154,12611,28,0.538141007,0.947975666,1042,0.75,0,0,5.3,3.7,0,2,2,3,1,3,2,1,1,1,3,5,1,1,0,0
"45104",45104,57,25642,58,0.760442843,0.992652164,2675,0.5912033,0,41,8.7,6,0,2,2,3,1,5,3,1,1,1,5,5,1,1,0,0
"48484",48484,2,4346,2,0.867724868,1,1104,1,1603,46176,3,2.7,0,1,1,2,3,5,2,3,4,5,2,4,1,1,0,0
"44670",44670,22,64929,17,0.869269949,0.406715714,1633,0.55914751,3751,42167,2,1.3,1,2,4,3,3,2,2,1,6,5,2,2,2,2,1,1
"33381",33381,24,29977,22,0.815238667,1,4975,0.981684982,0,0,10.3,6.3,0,2,2,3,2,5,3,2,1,1,5,5,1,1,0,0
"37570",37570,31,24887,16,0.68629832,0.993827161,6081,0.97260274,16,14113,7.7,3,0,2,2,3,1,5,3,2,2,2,4,4,1,1,0,0
"540",540,11,14131,22,0.733605663,1,38305,0.987965699,0,10,21.3,13.7,0,2,2,3,1,5,4,2,1,1,5,5,1,1,0,0
"29546",29546,2,4627,2,0.785185185,0.72962963,517,0.5625,6738,76696,2.7,2,0,1,1,2,2,2,2,1,6,6,2,3,1,2,0,1
"20429",20429,2,6761,3,0.844373219,0.670584046,1806,0.404700855,643,23648,4.3,3,0,1,1,2,3,2,2,1,3,3,3,4,1,1,0,0
"5340",5340,127,24107,38,0.774414871,1,3403,0.98989899,0,3379,7.3,5.3,0,2,2,3,1,5,3,2,1,1,4,5,1,1,0,0
"2815",2815,145,33465,115,0.729743928,0.991179576,128,1,0,0,6.3,2.3,0,2,2,3,1,4,2,3,1,1,4,3,1,1,0,0
"43182",43182,192,8103,23,0.676908457,0.981054007,15523,0.977593203,7,3388,6.7,2.7,0,2,1,3,1,4,4,2,2,1,4,4,1,1,0,0
"10218",10218,50,23080,35,0.727392619,1,5925,1,0,0,8,6,0,2,2,3,1,5,3,3,1,1,5,5,1,1,0,0
"11708",11708,2,707,2,0.846153846,0.634615385,506,0.447530864,7888,94290,6,3,1,1,1,2,3,2,2,1,6,6,4,4,1,1,0,0
"35995",35995,142,52097,79,0.693780176,0.907447918,8628,0.62429743,0,0,11,5.3,0,2,2,3,1,3,4,1,1,1,5,5,1,1,0,0
"23952",23952,516,83369,52,0.72215138,0.958070204,600,0.826388889,0,0,5,3.3,0,2,4,3,1,3,2,1,1,1,3,4,1,1,0,0
"43321",43321,11,12072,11,0.866002795,0.688379754,9908,0.581427293,0,110,5.3,2.7,0,2,2,3,3,2,4,1,1,1,3,4,1,1,0,0
"32238",32238,313,98319,153,0.771581791,0.987350618,31586,0.869687427,0,0,4.7,3.3,0,2,5,3,1,4,4,1,1,1,3,4,1,1,0,0
"11941",11941,7,19347,10,0.703809524,0.730476191,22281,0.128183973,0,0,4.3,2,0,2,2,3,1,2,4,1,1,1,3,3,1,1,0,0
"16882",16882,294,60758,74,0.738719625,0.995307525,2744,0.624122807,6,1000,11.3,6,0,2,4,3,1,5,3,1,2,1,5,5,1,1,0,0
"10453",10453,34,41580,38,0.838595086,0.729451567,564,0.563131313,2184,57313,6.7,3.3,1,2,2,3,3,2,2,1,5,5,4,4,1,1,0,0
"21622",21622,25,12089,8,0.717461122,0.876464954,1313,0.794389355,283,9980,2.7,1.3,0,2,2,3,1,2,2,1,3,2,2,2,1,1,0,0
"372",372,364,60878,71,0.705982382,1,878,0.20178819,0,0,19.3,8.3,0,2,4,3,1,5,2,1,1,1,5,5,1,1,0,0
"27315",27315,128,48330,118,0.699034498,0.997347141,2022,1,0,0,28.3,4,0,2,2,3,1,5,2,3,1,1,5,5,1,1,0,0
"48322",48322,109,183604,102,0.686446031,0.955673999,28081,0.849960944,0,220,18.7,7.3,0,2,5,3,1,3,4,1,1,1,5,5,1,1,0,0
"30223",30223,23,14926,21,0.790264949,0.947976458,26886,0.85668836,0,0,20.7,3.7,0,2,2,3,2,3,4,1,1,1,5,5,1,1,0,0
"41187",41187,194,17176,23,0.567484788,1,4717,0.997050148,0,0,7,2.3,0,2,2,3,1,5,3,3,1,1,4,3,1,1,0,0
"7756",7756,2132,81332,38,0.731395635,0.997716895,15861,0.778585107,1714,51398,12.7,5.3,0,2,4,3,1,5,4,1,5,5,5,5,1,1,0,0
"48424",48424,42,14384,10,0.831890332,0.891552892,1278,0.712280702,130,19167,2.7,1.3,1,2,2,3,3,3,2,1,3,3,2,2,1,1,0,0
"49292",49292,198,8304,24,0.798032033,1,2103,1,3518,46791,1.7,1.3,0,2,1,3,2,5,2,3,6,5,2,2,1,1,0,0
"16271",16271,2,3615,3,0.625661376,1,708,0.529761905,1641,27778,2.3,2,0,1,1,2,1,5,2,1,4,3,2,3,1,1,0,0
"43127",43127,48,19153,25,0.886728528,0.988996243,10231,0.938111977,0,200,7.7,7.7,0,2,2,3,3,4,4,1,1,1,4,5,1,1,0,0
"47899",47899,9,28593,17,0.912316342,0.284583605,3019,0.51335191,1743,51244,2.3,1,1,2,2,3,3,2,3,1,5,5,2,2,2,2,1,1
"43944",43944,0,449,1,0.875,1,192,1,388,23630,1,1,0,1,1,2,3,5,2,3,3,3,2,2,1,1,0,0
"17052",17052,14,6698,2,0.728937729,0.974358974,3361,0.640417457,0,30020,2.3,1,1,2,1,2,1,4,3,1,1,4,2,2,1,1,0,0
"27052",27052,69,12082,15,0.583306091,1,963,1,0,73,0.7,0.7,0,2,2,3,1,5,2,3,1,1,2,2,1,1,0,0
"44353",44353,2,5501,3,0.556878307,0.674603175,3553,0.62998113,2010,33020,1.7,1,0,1,1,2,1,2,3,1,5,4,2,2,1,1,0,0
"18055",18055,30,22918,24,0.881054131,0.981481482,4008,1,0,0,5,3.7,0,2,2,3,3,4,3,3,1,1,3,5,1,1,0,0
"32724",32724,311,42376,100,0.758905188,1,3864,0.993055556,0,0,12.3,5,0,2,2,3,1,5,3,2,1,1,5,5,1,1,0,0
"4375",4375,19,20527,17,0.717400486,0.919423202,2228,0.897207098,0,0,6.3,3,0,2,2,3,1,3,3,1,1,1,4,4,1,1,0,0
"44618",44618,238,34940,121,0.729028581,0.997752268,2826,0.983820663,0,90,11.7,6.7,0,2,2,3,1,5,3,2,1,1,5,5,1,1,0,0
"40629",40629,158,29645,44,0.711456496,0.959104938,7464,0.959545499,2702,31969,4.3,3,0,2,2,3,1,3,3,2,5,4,3,4,1,1,0,0
"33157",33157,32,7900,14,0.831779332,0.97979798,2212,0.956284153,420,8133,3.3,2.3,0,2,1,3,3,4,3,2,3,2,2,3,1,1,0,0
"19447",19447,103,6384,12,0.638888889,1,13588,1,0,48,9.7,4,0,2,1,3,1,5,4,3,1,1,5,5,1,1,0,0
"45812",45812,3,7092,6,0.831244779,0.542532803,708,0.5,68,25092,1.3,1.3,0,1,1,2,3,2,2,1,2,3,2,2,1,1,0,0
"6568",6568,396,42878,451,0.742210543,0.988822935,18194,0.935058587,4,14440,13,8.7,0,2,2,3,1,4,4,1,2,2,5,5,1,1,0,0
"7976",7976,606,377403,221,0.722532692,0.666001088,32669,0.653642574,0,0,19,3,0,2,5,3,1,2,4,1,1,1,5,4,1,1,0,0
"26817",26817,0,0,0,0,0,92,1,297,24247,2.3,2.3,0,1,1,1,1,1,1,3,3,3,2,3,1,1,0,0
"10469",10469,544,40482,54,0.790627572,0.980814818,5939,0.869092411,38,4510,9,4.3,0,2,2,3,2,4,3,1,2,2,5,5,1,1,0,0
"16587",16587,310,30960,40,0.796975391,0.986666667,14344,0.927983539,0,1667,11,4,0,2,2,3,2,4,4,1,1,1,5,5,1,1,0,0
"49426",49426,57,43060,47,0.754628793,0.943642723,6947,0.778402374,0,0,4.3,1.7,0,2,2,3,1,3,3,1,1,1,3,2,1,1,0,0
"10151",10151,123,15361,18,0.891915954,0.854421042,700,0.928571429,349,17920,4.7,2.7,0,2,2,3,3,2,2,1,3,3,3,4,1,1,0,0
"43776",43776,9,13697,15,0.693923723,0.98064354,9141,0.807478633,0,20,3.7,1,0,2,2,3,1,4,4,1,1,1,3,2,1,1,0,0
"32828",32828,82,52090,21,0.78419505,1,10278,1,1481,127556,6,5,0,2,2,3,2,5,4,3,4,6,4,5,1,1,0,0
"40557",40557,47,46730,48,0.739867467,0.798464586,2325,0.794616977,976,45434,4,3,0,2,2,3,1,2,3,1,4,5,3,4,2,1,1,0
"11504",11504,1,4770,3,0.891666667,1,33136,0.982214981,0,60,1.7,1.3,0,1,1,2,3,5,4,2,1,1,2,2,1,1,0,0
"30827",30827,26,17772,11,0.865410053,0.984126984,9892,1,0,0,2,1.7,0,2,2,3,3,4,4,3,1,1,2,2,1,1,0,0
"6516",6516,56,16824,65,0.832748538,0.995614035,2247,0.885582011,1,5350,8.3,5.7,0,2,2,3,3,5,3,1,1,2,5,5,1,1,0,0
"19501",19501,161,43138,56,0.717904165,0.920410011,5819,0.706932773,0,2333,17.3,6.7,0,2,2,3,1,3,3,1,1,1,5,5,1,1,0,0
"12276",12276,7,11720,7,0.710457516,0.988888889,37447,0.913697389,0,0,14.3,6,0,2,2,2,1,4,4,1,1,1,5,5,1,1,0,0
"548",548,103,44966,55,0.844353109,0.963681722,1122,0.468744607,2351,33966,4,2,1,2,2,3,3,3,2,1,5,4,3,3,2,1,1,0
"36224",36224,55,82762,49,0.726635809,0.989975447,11656,0.991323269,37,13060,10.7,7.3,0,2,4,3,1,4,4,2,2,2,5,5,1,1,0,0
"16170",16170,164,55589,169,0.833174736,0.999254288,8502,0.997821351,0,0,6.3,3.3,1,2,2,3,3,5,4,3,1,1,4,4,1,1,0,0
"22181",22181,1,2976,2,0.7,1,733,0.966666667,2865,28333,1.3,1.3,0,1,1,2,1,5,2,2,5,4,2,2,1,1,0,0
"16377",16377,253,28509,22,0.609580217,0.807427777,4814,0.684697856,0,0,4.3,3.3,0,2,2,3,1,2,3,1,1,1,3,4,1,1,0,0
"38826",38826,4,5894,6,0.758730159,0.938095238,4603,0.786190132,0,23833,1.7,1.7,0,1,1,2,1,3,3,1,1,3,2,2,1,1,0,0
"17733",17733,29,5204,10,0.702020202,0.994949495,1497,0.914855073,658,38705,3,2.7,1,2,1,3,1,5,2,1,3,4,2,4,1,1,0,0
"28903",28903,47,35893,31,0.727639001,0.840572759,3272,0.509362304,0,30,5,3,0,2,2,3,1,2,3,1,1,1,3,4,1,1,0,0
"40029",40029,92,40154,36,0.714755364,0.986004785,1239,0.782051282,0,1660,4.7,3.7,0,2,2,3,1,4,2,1,1,1,3,5,1,1,0,0
"23047",23047,0,0,0,0,0,1063,1,0,15294,1,0.7,1,1,1,1,1,1,2,3,1,2,2,2,1,1,0,0
"19711",19711,86,30376,24,0.708809263,0.985642425,3061,0.750841751,0,0,10.3,6,0,2,2,3,1,4,3,1,1,1,5,5,1,1,0,0
"49873",49873,31,11224,36,0.694333036,0.800371361,20596,0.631147313,0,0,10,5.7,0,2,2,3,1,2,4,1,1,1,5,5,1,1,0,0
"17520",17520,88,127297,61,0.789791969,0.69529569,12553,0.620693028,0,0,14,3,0,2,5,3,2,2,4,1,1,1,5,4,1,1,0,0
"30049",30049,204,39201,91,0.721183682,0.84264318,3067,0.702046784,0,70,10.7,6.3,0,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"39518",39518,14,5209,8,0.786640212,0.957671958,12053,0.725793421,1,2629,6.7,3.7,0,2,1,3,2,3,4,1,1,1,4,5,1,1,0,0
"25265",25265,58,39121,68,0.752440022,0.903812051,22511,0.546874814,0,0,11.7,2.3,0,2,2,3,1,3,4,1,1,1,5,3,1,1,0,0
"41456",41456,0,0,0,0,0,0,0,458,25001,1,0.7,0,1,1,1,1,1,1,1,3,3,2,2,1,1,0,0
"48089",48089,126,30817,25,0.79317631,0.976498294,4364,0.72874886,0,0,5,3.3,0,2,2,3,2,4,3,1,1,1,3,4,1,1,0,0
"10756",10756,66,41121,33,0.92748603,0.877892779,8950,0.81033677,603,34286,1,1,0,2,2,3,3,3,4,1,3,4,2,2,2,2,1,1
"49370",49370,13,13090,5,0.619505495,0.631715507,1431,0.903338945,1777,55813,1.7,1.3,0,2,2,2,1,2,2,1,5,5,2,2,1,2,0,1
"25729",25729,618,47667,104,0.597705245,1,21545,1,0,0,23.3,7,0,2,2,3,1,5,4,3,1,1,5,5,1,1,0,0
"11106",11106,1,2886,2,0.75,0.142857143,1433,0.744565217,375,28047,1.3,1,1,1,1,2,1,2,2,1,3,3,2,2,1,1,0,0
"27382",27382,68,10863,22,0.729286413,1,1906,0.63871889,133,9000,1.7,1.7,1,2,2,3,1,5,2,1,3,2,2,2,1,1,0,0
"30491",30491,14,16688,14,0.777793634,0.953926656,19181,0.942528892,1,19340,16.7,5.3,0,2,2,3,2,3,4,1,1,3,5,5,1,1,0,0
"32456",32456,46,12077,7,0.825124151,0.892419175,1206,0.738294314,0,6667,8,1,0,2,2,2,2,3,2,1,1,2,5,2,1,1,0,0
"34307",34307,3,12263,4,0.734848485,0.898989899,825,0.444444444,138,23333,1.7,1.7,1,1,2,2,1,3,2,1,3,3,2,2,1,1,0,0
"33153",33153,24,17210,20,0.937544452,1,6194,0.820282936,4976,62624,3.7,1.7,0,2,2,3,3,5,3,1,6,5,3,2,2,2,1,1
"1787",1787,80,6713,15,0.784992785,1,5241,1,411,29191,8,5.7,0,2,1,3,2,5,3,3,3,4,5,5,1,1,0,0
"39207",39207,22,14680,20,0.826898391,0.927798616,8911,0.621401701,1,2423,12.3,7.7,0,2,2,3,2,3,4,1,1,1,5,5,1,1,0,0
"24890",24890,2,3957,4,0.555555556,0.847222222,542,0.555555556,12801,222945,10.7,7.7,1,1,1,2,1,2,2,1,6,6,5,5,1,1,0,0
"31776",31776,0,882,1,0.666666667,1,2675,0.351734611,3094,23333,1.7,1,0,1,1,2,1,5,3,1,5,3,2,2,1,1,0,0
"2372",2372,3,5707,6,0.955974843,1,554,0.833333333,24,7164,3.7,1.3,0,1,1,2,3,5,2,1,2,2,3,2,1,1,0,0
"47537",47537,41,37020,21,0.713375637,0.985714286,18739,0.987256171,373,18255,14.7,3.7,1,2,2,3,1,4,4,2,3,3,5,5,1,1,0,0
"39291",39291,1,2927,1,0.672222222,0.8,229,1,1155,52804,1,1,1,1,1,2,1,2,2,3,4,5,2,2,1,1,0,0
"30755",30755,32,22463,33,0.689065928,1,11786,0.936747587,9,4019,13,2.7,0,2,2,3,1,5,4,1,2,2,5,4,1,1,0,0
"33110",33110,1,3930,4,0.755555556,0.625,1054,0.558035714,685,15339,0.7,0.7,1,1,1,2,1,2,2,1,3,2,2,2,1,1,0,0
"22401",22401,121,34965,33,0.752275659,0.982078853,9839,0.992673993,0,0,6.7,2.3,0,2,2,3,1,4,4,2,1,1,4,3,1,1,0,0
"27108",27108,12,29311,21,0.706899155,1,4964,1,0,47,9.3,4.7,0,2,2,3,1,5,3,3,1,1,5,5,1,1,0,0
"43011",43011,78,111784,48,0.78437054,1,15161,0.993252263,0,0,8.7,3,0,2,5,3,2,5,4,2,1,1,5,4,1,1,0,0
"25606",25606,7,11370,8,0.894230769,0.923076923,2075,0.907575758,65,39752,10.3,3.3,0,2,2,3,3,3,2,1,2,5,5,4,1,1,0,0
"4478",4478,0,497,0,0.5,0,1222,0,664,33009,8.7,3.7,0,1,1,1,1,1,2,1,3,4,5,5,1,1,0,0
"42338",42338,103,43077,89,0.793156591,0.998737374,3356,0.964539007,0,0,7.7,3.7,1,2,2,3,2,5,3,2,1,1,4,5,1,1,0,0
"41292",41292,1,733,1,1,1,183,1,11,33022,1,1,0,1,1,2,3,5,2,3,2,4,2,2,1,1,0,0
"41986",41986,2,3306,1,1,1,108,1,1023,50002,7,3.7,0,1,1,2,3,5,1,3,4,5,4,5,1,1,0,0
"37057",37057,55,72235,21,0.832493971,0.970238095,27825,1,1,2297,19.7,4.3,0,2,4,3,3,4,4,3,1,1,5,5,1,1,0,0
"23771",23771,11,13664,21,0.908689459,0.883475784,10197,0.303245218,3046,56723,5,2.7,0,2,2,3,3,3,4,1,5,5,3,4,1,2,0,1
"19237",19237,16,23469,6,0.70074224,0.256410256,2269,0.153061225,1786,27357,8,5.7,0,2,2,2,1,2,3,1,5,3,5,5,1,1,0,0
"40021",40021,21,11085,25,0.686152571,0.956966161,29114,0.713479356,0,0,7,5,0,2,2,3,1,3,4,1,1,1,4,5,1,1,0,0
"48467",48467,76,32426,57,0.705391107,0.981518348,1214,0.651817319,0,60,9,4.3,0,2,2,3,1,4,2,1,1,1,5,5,1,1,0,0
"1719",1719,3,11686,15,0.709360815,0.97055985,20667,0.96352895,2,2927,5,2.3,0,1,2,3,1,4,4,2,2,1,3,3,1,1,0,0
"3380",3380,227,21264,43,0.670349604,1,12792,0.900889906,1,1566,15.3,4.3,0,2,2,3,1,5,4,1,1,1,5,5,1,1,0,0
